congress,chamber,icpsr,state_icpsr,district_code,state_abbrev,party_code,occupancy,last_means,bioname,bioguide_id,born,died,dim1,dim2,log_likelihood,geo_mean_probability,number_of_votes,number_of_errors,conditional
114,House,21501,61,2,AZ,200,0,1,"McSALLY, Martha",M001197,1966,,0.324,0.005,-197.01585,0.83935,1125,94,1.0
114,House,21502,61,7,AZ,100,0,1,"GALLEGO, Ruben",G000574,1979,,-0.453,-0.058,-79.32593,0.93103,1110,24,1.0
114,House,29500,61,5,AZ,200,0,1,"SALMON, Matthew James",S000018,1958,,0.673,-0.272,-162.72287,0.862,1092,62,
114,House,21106,42,1,AR,200,0,1,"CRAWFORD, Rick",C001087,1966,,0.357,0.504,-104.60558,0.90793,1083,47,1.0
114,House,21108,42,3,AR,200,0,1,"WOMACK, Steve",W000809,1957,,0.329,0.596,-66.44601,0.94265,1125,20,1.0
114,House,21503,42,2,AR,200,0,1,"HILL, French",H001072,1956,,0.465,0.177,-114.73347,0.90271,1121,48,1.0
114,House,21563,42,4,AR,200,0,1,"WESTERMAN, Bruce Eugene",W000821,1967,,0.526,0.417,-77.36488,0.93337,1122,33,1.0
114,House,15448,71,12,CA,100,0,1,"PELOSI, Nancy",P000197,1940,,-0.493,-0.204,-64.14741,0.94007,1038,23,1.0
114,House,15621,71,48,CA,200,0,1,"ROHRABACHER, Dana",R000409,1947,,0.628,-0.4,-167.28294,0.85916,1102,74,1.0
114,House,20103,71,17,CA,100,0,1,"HONDA, Mike",H001034,1941,,-0.529,-0.482,-57.09059,0.95,1113,27,
114,House,20104,71,28,CA,100,0,1,"SCHIFF, Adam",S001150,1960,,-0.346,-0.131,-84.44279,0.92719,1117,30,1.0
114,House,20107,71,49,CA,200,0,1,"ISSA, Darrell",I000056,1953,,0.509,-0.077,-139.98195,0.87906,1086,60,1.0
114,House,20108,71,53,CA,100,0,1,"DAVIS, Susan A.",D000598,1944,,-0.345,-0.093,-95.59435,0.91805,1118,33,1.0
114,House,20307,71,22,CA,200,0,1,"NUNES, Devin",N000181,1973,,0.453,0.18,-108.89583,0.90758,1123,46,1.0
114,House,20310,71,38,CA,100,0,1,"SÁNCHEZ, Linda T.",S001156,1969,,-0.505,-0.166,-61.90085,0.94543,1103,30,1.0
114,House,20501,71,16,CA,100,0,1,"COSTA, Jim",C001059,1952,,-0.185,0.468,-415.21361,0.68155,1083,217,1.0
114,House,20538,71,6,CA,100,0,1,"MATSUI, Doris",M001163,1944,,-0.436,-0.177,-69.61399,0.93953,1116,27,1.0
114,House,20702,71,9,CA,100,0,1,"McNERNEY, Jerry",M001166,1951,,-0.258,-0.131,-137.99929,0.8825,1104,46,1.0
114,House,20703,71,23,CA,200,0,1,"MCCARTHY, Kevin",M001165,1965,,0.462,0.193,-85.05395,0.9263,1111,42,1.0
114,House,20762,71,14,CA,100,0,1,"SPEIER, Karen Lorraine Jacqueline (Jackie)",S001175,1950,,-0.388,-0.448,-89.84693,0.91693,1036,45,1.0
114,House,20903,71,4,CA,200,0,1,"McCLINTOCK, Tom",M001177,1956,,0.747,-0.53,-125.40741,0.89416,1121,51,1.0
114,House,20955,71,27,CA,100,0,1,"CHU, Judy",C001080,1953,,-0.504,-0.308,-51.71703,0.95286,1071,19,1.0
114,House,20958,71,3,CA,100,0,1,"GARAMENDI, John",G000559,1945,,-0.315,-0.091,-163.60816,0.85967,1082,59,1.0
114,House,20963,71,50,CA,200,0,1,"HUNTER, Duncan Duane",H001048,1976,,0.514,0.173,-131.82369,0.88849,1115,60,1.0
114,House,21109,71,10,CA,200,0,1,"DENHAM, Jeff",D000612,1967,,0.315,0.164,-166.64253,0.86141,1117,77,1.0
114,House,21110,71,37,CA,100,0,1,"BASS, Karen",B001270,1953,,-0.558,-0.132,-91.62033,0.91449,1025,43,1.0
114,House,21195,71,44,CA,100,0,1,"HAHN, Janice",H001063,1952,,-0.39,-0.376,-83.71876,0.926,1089,38,
114,House,21302,71,1,CA,200,0,1,"LaMALFA, Doug",L000578,1960,,0.563,0.081,-108.76891,0.90609,1103,38,1.0
114,House,21303,71,2,CA,100,0,1,"HUFFMAN, Jared",H001068,1964,,-0.435,-0.478,-82.96829,0.92779,1107,39,1.0
114,House,21304,71,7,CA,100,0,1,"BERA, Ami",B001287,1965,,-0.223,-0.029,-171.21186,0.85694,1109,74,1.0
114,House,21305,71,8,CA,200,0,1,"COOK, Paul",C001094,1943,,0.409,0.186,-111.98357,0.90362,1105,42,1.0
114,House,21306,71,15,CA,100,0,1,"SWALWELL, Eric",S001193,1980,,-0.36,-0.097,-93.50322,0.91728,1083,45,1.0
114,House,21307,71,21,CA,200,0,1,"VALADAO, David G.",V000129,1977,,0.255,0.345,-111.44158,0.90545,1122,52,1.0
114,House,21308,71,26,CA,100,0,1,"BROWNLEY, Julia",B001285,1952,,-0.277,0.04,-151.29682,0.87353,1119,75,1.0
114,House,21309,71,29,CA,100,0,1,"CÁRDENAS, Tony",C001097,1963,,-0.367,-0.015,-110.33926,0.89888,1035,45,1.0
114,House,21311,71,36,CA,100,0,1,"RUIZ, Raul",R000599,1972,,-0.235,0.057,-169.04681,0.85511,1080,59,1.0
114,House,21312,71,41,CA,100,0,1,"TAKANO, Mark",T000472,1960,,-0.474,-0.176,-88.56739,0.92429,1125,33,1.0
114,House,21313,71,47,CA,100,0,1,"LOWENTHAL, Alan",L000579,1941,,-0.442,-0.355,-73.09432,0.93677,1119,27,1.0
114,House,21314,71,51,CA,100,0,1,"VARGAS, Juan",V000130,1961,,-0.38,0.114,-131.48532,0.88895,1117,59,1.0
114,House,21315,71,52,CA,100,0,1,"PETERS, Scott",P000608,1958,,-0.177,-0.066,-236.14271,0.80805,1108,110,1.0
114,House,21504,71,11,CA,100,0,1,"DESAULNIER, Mark James",D000623,1952,,-0.539,-0.249,-65.76124,0.94258,1112,29,1.0
114,House,21505,71,25,CA,200,0,1,"KNIGHT, Steve",K000387,1966,,0.444,0.136,-114.92537,0.90181,1112,49,1.0
114,House,21506,71,31,CA,100,0,1,"AGUILAR, Peter Rey",A000371,1979,,-0.278,0.136,-166.53745,0.85831,1090,80,1.0
114,House,21507,71,33,CA,100,0,1,"LIEU, Ted",L000582,1969,,-0.337,-0.424,-93.7409,0.9126,1025,37,1.0
114,House,21508,71,35,CA,100,0,1,"TORRES, Norma Judith",T000474,1965,,-0.366,0.034,-105.97028,0.9091,1112,46,1.0
114,House,21509,71,45,CA,200,0,1,"WALTERS, Mimi",W000820,1962,,0.39,0.236,-106.84926,0.90646,1088,43,1.0
114,House,29106,71,43,CA,100,0,1,"WATERS, Maxine",W000187,1938,,-0.66,-0.083,-99.85663,0.90828,1038,38,1.0
114,House,29312,71,18,CA,100,0,1,"ESHOO, Anna Georges",E000215,1942,,-0.383,-0.425,-77.57145,0.93209,1103,38,1.0
114,House,29313,71,20,CA,100,0,1,"FARR, Sam",F000030,1941,,-0.455,-0.219,-107.70226,0.904,1067,46,
114,House,29316,71,34,CA,100,0,1,"BECERRA, Xavier",B000287,1958,,-0.512,-0.283,-79.99934,0.92783,1068,34,1.0
114,House,29317,71,40,CA,100,0,1,"ROYBAL-ALLARD, Lucille",R000486,1941,,-0.47,-0.204,-59.21143,0.9481,1111,28,1.0
114,House,29321,71,39,CA,200,0,1,"ROYCE, Edward Randall",R000487,1951,,0.666,-0.366,-204.58084,0.83223,1114,85,1.0
114,House,29323,71,42,CA,200,0,1,"CALVERT, Ken",C000059,1953,,0.347,0.197,-95.77119,0.91755,1113,27,1.0
114,House,29504,71,19,CA,100,0,1,"LOFGREN, Zoe",L000397,1947,,-0.4,-0.455,-110.75784,0.89962,1047,48,1.0
114,House,29707,71,30,CA,100,0,1,"SHERMAN, Brad",S000344,1954,,-0.344,-0.147,-143.76587,0.87923,1117,52,1.0
114,House,29709,71,46,CA,100,0,1,"SANCHEZ, Loretta",S000030,1960,,-0.367,0.025,-108.19825,0.879,841,48,
114,House,29774,71,24,CA,100,0,1,"CAPPS, Lois",C001036,1938,,-0.389,-0.227,-81.8492,0.927,1077,26,
114,House,29778,71,13,CA,100,0,1,"LEE, Barbara",L000551,1946,,-0.685,-0.642,-48.15454,0.95458,1036,14,1.0
114,House,29901,71,5,CA,100,0,1,"THOMPSON, Michael",T000460,1951,,-0.395,0.065,-105.812,0.90716,1086,44,1.0
114,House,29903,71,32,CA,100,0,1,"NAPOLITANO, Grace Flores",N000179,1936,,-0.446,-0.237,-68.58041,0.93842,1079,24,1.0
114,House,20704,62,5,CO,200,0,1,"LAMBORN, Doug",L000564,1954,,0.69,0.196,-76.94895,0.9319,1091,30,1.0
114,House,20705,62,7,CO,100,0,1,"PERLMUTTER, Ed",P000593,1953,,-0.286,0.109,-157.2402,0.86509,1085,66,1.0
114,House,20904,62,2,CO,100,0,1,"POLIS, Jared",P000598,1975,,-0.28,-0.675,-209.9627,0.82752,1109,84,1.0
114,House,20906,62,6,CO,200,0,1,"COFFMAN, Mike",C001077,1955,,0.501,-0.207,-189.51462,0.8442,1119,72,1.0
114,House,21111,62,3,CO,200,0,1,"TIPTON, Scott",T000470,1956,,0.461,-0.046,-129.62836,0.89052,1118,68,1.0
114,House,21510,62,4,CO,200,0,1,"BUCK, Kenneth Robert",B001297,1959,,0.735,-0.494,-135.79679,0.88007,1063,58,1.0
114,House,29710,62,1,CO,100,0,1,"DeGETTE, Diana",D000197,1957,,-0.435,-0.308,-80.41129,0.93042,1115,32,1.0
114,House,20706,1,2,CT,100,0,1,"COURTNEY, Joe",C001069,1953,,-0.342,0.02,-109.16069,0.90642,1111,45,1.0
114,House,20907,1,4,CT,100,0,1,"HIMES, James A.",H001047,1966,,-0.241,-0.266,-154.74675,0.87009,1112,65,1.0
114,House,21316,1,5,CT,100,0,1,"ESTY, Elizabeth",E000293,1959,,-0.304,-0.128,-102.87612,0.91216,1119,39,1.0
114,House,29109,1,3,CT,100,0,1,"DeLAURO, Rosa L.",D000216,1943,,-0.418,-0.116,-82.92785,0.92589,1077,26,1.0
114,House,29908,1,1,CT,100,0,1,"LARSON, John B.",L000557,1948,,-0.401,-0.063,-107.44737,0.90488,1075,45,1.0
114,House,21113,11,1,DE,100,0,1,"CARNEY, John C., Jr.",C001083,1956,,-0.256,-0.142,-141.76971,0.879,1100,57,
114,House,15634,43,27,FL,200,0,1,"ROS-LEHTINEN, Ileana",R000435,1952,,0.245,-0.228,-263.34488,0.78846,1108,136,1.0
114,House,20110,43,1,FL,200,0,1,"MILLER, Jefferson B. (Jeff)",M001144,1959,,0.633,0.155,-89.73545,0.921,1089,45,
114,House,20111,43,4,FL,200,0,1,"CRENSHAW, Ander",C001045,1944,,0.333,0.337,-89.92786,0.922,1109,23,
114,House,20316,43,25,FL,200,0,1,"DIAZ-BALART, Mario",D000600,1961,,0.278,0.082,-147.45029,0.87466,1101,52,1.0
114,House,20504,43,23,FL,100,0,1,"WASSERMAN SCHULTZ, Debbie",W000797,1966,,-0.432,0.095,-84.30001,0.92178,1035,32,1.0
114,House,20708,43,14,FL,100,0,1,"CASTOR, Kathy",C001066,1966,,-0.433,0.031,-86.10552,0.92444,1096,43,1.0
114,House,20709,43,16,FL,200,0,1,"BUCHANAN, Vernon G.",B001260,1951,,0.359,-0.16,-191.55673,0.8351,1063,84,1.0
114,House,20758,43,12,FL,200,0,1,"BILIRAKIS, Gus",B001257,1963,,0.397,0.027,-135.98579,0.88547,1118,59,1.0
114,House,20908,43,9,FL,100,0,1,"GRAYSON, Alan",G000556,1958,,-0.363,-0.457,-179.64887,0.849,1099,63,
114,House,20909,43,8,FL,200,0,1,"POSEY, Bill",P000599,1947,,0.509,-0.32,-206.90229,0.83146,1121,76,1.0
114,House,20910,43,17,FL,200,0,1,"ROONEY, Thomas J.",R000583,1970,,0.469,0.007,-134.24159,0.88291,1078,70,1.0
114,House,20959,43,21,FL,100,0,1,"DEUTCH, Theodore E. (Ted)",D000610,1966,,-0.418,-0.064,-82.59003,0.92504,1060,33,1.0
114,House,21115,43,11,FL,200,0,1,"NUGENT, Richard",N000185,1951,,0.483,0.077,-157.24613,0.851,973,75,
114,House,21116,43,10,FL,200,0,1,"WEBSTER, Daniel A.",W000806,1949,,0.467,0.015,-134.25378,0.88177,1067,55,1.0
114,House,21117,43,15,FL,200,0,1,"ROSS, Dennis",R000593,1959,,0.536,0.076,-111.6496,0.90423,1109,43,1.0
114,House,21118,43,24,FL,100,0,1,"WILSON, Frederica",W000808,1942,,-0.476,-0.008,-73.23894,0.93206,1041,28,1.0
114,House,21317,43,3,FL,200,0,1,"YOHO, Ted",Y000065,1955,,0.695,-0.451,-173.78704,0.85508,1110,69,1.0
114,House,21318,43,6,FL,200,0,1,"DeSANTIS, Ron",D000621,1978,,0.659,-0.119,-100.32987,0.91343,1108,54,1.0
114,House,21319,43,18,FL,100,0,1,"MURPHY, Patrick",M001191,1983,,-0.186,-0.026,-209.56091,0.824,1085,85,
114,House,21321,43,22,FL,100,0,1,"FRANKEL, Lois",F000462,1948,,-0.422,-0.049,-77.30349,0.93243,1105,27,1.0
114,House,21377,43,19,FL,200,0,1,"CLAWSON, Curt",C001102,1959,,0.626,-0.509,-201.38303,0.824,1041,71,
114,House,21401,43,13,FL,200,0,1,"JOLLY, David W.",J000296,1972,,0.23,0.058,-228.78436,0.807,1065,93,
114,House,21511,43,2,FL,100,0,1,"GRAHAM, Gwendolyn (Gwen)",G000575,1963,,-0.233,0.255,-239.05872,0.808,1124,96,
114,House,21512,43,26,FL,200,0,1,"CURBELO, Carlos",C001107,1980,,0.204,-0.209,-265.08352,0.78603,1101,134,1.0
114,House,29328,43,5,FL,100,0,1,"BROWN, Corrine",B000911,1946,,-0.429,0.192,-108.58497,0.895,983,39,
114,House,29331,43,7,FL,200,0,1,"MICA, John L.",M000689,1943,,0.453,0.137,-113.52337,0.904,1119,46,
114,House,29337,43,20,FL,100,0,1,"HASTINGS, Alcee Lamar",H000324,1936,,-0.564,0.143,-116.35077,0.88416,945,51,1.0
114,House,15431,44,5,GA,100,0,1,"LEWIS, John R.",L000287,1940,,-0.588,-0.234,-72.53655,0.933,1046,34,1.0
114,House,20321,44,13,GA,100,0,1,"SCOTT, David",S001157,1945,,-0.304,0.181,-175.24513,0.84867,1068,68,1.0
114,House,20505,44,6,GA,200,0,1,"PRICE, Tom",P000591,1954,,0.644,-0.073,-98.5592,0.91317,1085,56,1.0
114,House,20506,44,3,GA,200,0,1,"WESTMORELAND, Lynn A.",W000796,1950,,0.672,0.189,-145.79575,0.857,946,55,
114,House,20712,44,4,GA,100,0,1,"JOHNSON, Hank",J000288,1954,,-0.474,0.069,-125.90248,0.89073,1088,39,1.0
114,House,20962,44,14,GA,200,0,1,"GRAVES, Tom",G000560,1970,,0.756,-0.086,-113.23303,0.90235,1102,65,1.0
114,House,21122,44,7,GA,200,0,1,"WOODALL, Rob",W000810,1970,,0.655,-0.289,-136.51432,0.88418,1109,74,1.0
114,House,21123,44,8,GA,200,0,1,"SCOTT, Austin",S001189,1969,,0.591,0.198,-68.03877,0.93991,1098,19,1.0
114,House,21323,44,9,GA,200,0,1,"COLLINS, Doug",C001093,1966,,0.654,0.032,-101.13316,0.91246,1104,57,1.0
114,House,21513,44,1,GA,200,0,1,"CARTER, Buddy",C001103,1957,,0.551,0.297,-100.40444,0.91359,1111,54,1.0
114,House,21514,44,10,GA,200,0,1,"HICE, Jody Brownlow",H001071,1960,,0.713,-0.093,-94.32697,0.91895,1116,48,1.0
114,House,21515,44,11,GA,200,0,1,"LOUDERMILK, Barry D.",L000583,1963,,0.668,-0.088,-109.59902,0.90476,1095,49,1.0
114,House,21516,44,12,GA,200,0,1,"ALLEN, Rick W.",A000372,1951,,0.613,0.45,-69.31761,0.93951,1111,22,1.0
114,House,29339,44,2,GA,100,0,1,"BISHOP, Sanford Dixon, Jr.",B000490,1947,,-0.279,0.476,-269.55837,0.78353,1105,125,1.0
114,House,21124,82,1,HI,100,2,2,"HANABUSA, Colleen",H001050,1951,,-0.381,0.008,-0.89046,0.97168,31,0,1.0
114,House,21324,82,2,HI,100,0,1,"GABBARD, Tulsi",G000571,1981,,-0.28,-0.164,-165.76709,0.86231,1119,64,1.0
114,House,21517,82,1,HI,100,1,1,"TAKAI, Mark",T000473,1967,2016.0,-0.363,-0.038,-63.51748,0.906,646,19,
114,House,21125,63,1,ID,200,0,1,"LABRADOR, Raúl R.",L000573,1967,,0.724,-0.57,-161.98068,0.86296,1099,73,1.0
114,House,29910,63,2,ID,200,0,1,"SIMPSON, Michael K.",S001148,1950,,0.294,0.273,-104.79074,0.90952,1105,39,1.0
114,House,20508,21,3,IL,100,0,1,"LIPINSKI, Daniel",L000563,1966,,-0.235,0.198,-290.40432,0.76686,1094,114,1.0
114,House,20715,21,6,IL,200,0,1,"ROSKAM, Peter",R000580,1961,,0.44,0.031,-135.26118,0.88073,1065,62,1.0
114,House,20749,21,11,IL,100,0,1,"FOSTER, Bill",F000454,1955,,-0.221,-0.22,-141.70124,0.88106,1119,56,1.0
114,House,20914,21,18,IL,200,1,1,"SCHOCK, Aaron",S001179,1981,,0.311,0.185,-15.2141,0.871,110,9,
114,House,20954,21,5,IL,100,0,1,"QUIGLEY, Mike",Q000023,1958,,-0.318,-0.308,-116.91506,0.89969,1106,52,1.0
114,House,21128,21,16,IL,200,0,1,"KINZINGER, Adam",K000378,1978,,0.272,0.292,-127.91368,0.89198,1119,70,1.0
114,House,21129,21,14,IL,200,0,1,"HULTGREN, Randy",H001059,1966,,0.498,-0.034,-112.3024,0.90419,1115,47,1.0
114,House,21325,21,8,IL,100,0,1,"DUCKWORTH, Tammy",D000622,1968,,-0.297,0.054,-115.12627,0.89217,1009,47,1.0
114,House,21328,21,13,IL,200,0,1,"DAVIS, Rodney",D000619,1970,,0.301,0.075,-146.47138,0.87617,1108,74,1.0
114,House,21329,21,17,IL,100,0,1,"BUSTOS, Cheri",B001286,1961,,-0.238,0.057,-147.98623,0.87612,1119,45,1.0
114,House,21371,21,2,IL,100,0,1,"KELLY, Robin L.",K000385,1956,,-0.446,-0.023,-78.99095,0.92766,1052,28,1.0
114,House,21518,21,10,IL,200,0,1,"DOLD, Robert",D000613,1969,,0.176,-0.207,-292.99709,0.768,1112,142,
114,House,21519,21,12,IL,200,0,1,"BOST, Mike",B001295,1960,,0.281,0.389,-118.41088,0.89542,1072,56,1.0
114,House,21562,21,18,IL,200,2,2,"LaHOOD, Darin",L000585,1968,,0.433,0.066,-63.0539,0.91194,684,26,1.0
114,House,29346,21,1,IL,100,0,1,"RUSH, Bobby L.",R000515,1946,,-0.479,-0.212,-108.06124,0.88849,914,41,1.0
114,House,29348,21,4,IL,100,0,1,"GUTIÉRREZ, Luis V.",G000535,1953,,-0.483,-0.266,-68.55361,0.934,1004,32,1.0
114,House,29717,21,7,IL,100,0,1,"DAVIS, Danny K.",D000096,1941,,-0.488,-0.249,-77.22178,0.93081,1077,27,1.0
114,House,29718,21,15,IL,200,0,1,"SHIMKUS, John M.",S000364,1958,,0.374,0.132,-103.03743,0.91196,1118,45,1.0
114,House,29911,21,9,IL,100,0,1,"SCHAKOWSKY, Janice D.",S001145,1944,,-0.603,-0.273,-74.35321,0.93388,1087,32,1.0
114,House,15124,22,1,IN,100,0,1,"VISCLOSKY, Peter",V000108,1949,,-0.402,0.252,-160.71691,0.86532,1111,70,1.0
114,House,20757,22,7,IN,100,0,1,"CARSON, André",C001072,1974,,-0.431,0.07,-120.85792,0.89666,1108,43,1.0
114,House,21100,22,3,IN,200,0,1,"STUTZMAN, Marlin",S001188,1976,,0.742,-0.119,-92.80672,0.916,1061,41,
114,House,21131,22,4,IN,200,0,1,"ROKITA, Todd",R000592,1970,,0.591,-0.164,-147.8426,0.87488,1106,54,1.0
114,House,21132,22,8,IN,200,0,1,"BUCSHON, Larry",B001275,1962,,0.397,0.249,-102.51834,0.91238,1118,52,1.0
114,House,21133,22,9,IN,200,0,1,"YOUNG, Todd",Y000064,1972,,0.489,0.058,-107.27786,0.90561,1082,48,1.0
114,House,21330,22,2,IN,200,0,1,"WALORSKI, Jackie",W000813,1963,,0.43,0.375,-74.12599,0.93551,1112,30,1.0
114,House,21331,22,5,IN,200,0,1,"BROOKS, Susan",B001284,1960,,0.378,0.317,-106.54281,0.90863,1112,44,1.0
114,House,21332,22,6,IN,200,0,1,"MESSER, Luke",M001189,1969,,0.559,-0.085,-114.26889,0.90251,1114,46,1.0
114,House,20325,31,4,IA,200,0,1,"KING, Steve",K000362,1949,,0.619,0.296,-150.62919,0.86948,1077,45,1.0
114,House,20720,31,2,IA,100,0,1,"LOEBSACK, Dave",L000565,1952,,-0.279,-0.056,-101.56207,0.91271,1112,38,1.0
114,House,21520,31,1,IA,200,0,1,"BLUM, Rod",B001294,1955,,0.521,-0.451,-210.80917,0.82773,1115,71,1.0
114,House,21521,31,3,IA,200,0,1,"YOUNG, David",Y000066,1968,,0.438,0.014,-143.01797,0.88062,1125,63,1.0
114,House,20915,32,2,KS,200,0,1,"JENKINS, Lynn",J000290,1963,,0.526,-0.025,-110.10646,0.90458,1098,48,1.0
114,House,21134,32,1,KS,200,0,1,"HUELSKAMP, Tim",H001057,1968,,0.744,-0.466,-167.58324,0.859,1103,69,
114,House,21135,32,3,KS,200,0,1,"YODER, Kevin",Y000063,1976,,0.568,0.002,-118.45356,0.8987,1109,62,1.0
114,House,21136,32,4,KS,200,0,1,"POMPEO, Mike",P000602,1963,,0.66,0.164,-79.15451,0.92939,1081,28,1.0
114,House,14854,51,5,KY,200,0,1,"ROGERS, Harold Dallas (Hal)",R000395,1937,,0.331,0.084,-100.47348,0.91368,1113,37,1.0
114,House,20723,51,3,KY,100,0,1,"YARMUTH, John",Y000062,1947,,-0.379,-0.246,-72.76087,0.93249,1041,28,1.0
114,House,20916,51,2,KY,200,0,1,"GUTHRIE, Brett",G000558,1964,,0.399,0.26,-100.2789,0.91406,1116,47,1.0
114,House,21333,51,6,KY,200,0,1,"BARR, Garland H. (Andy) IV",B001282,1973,,0.472,0.313,-91.65582,0.92122,1117,44,1.0
114,House,21565,51,1,KY,200,2,2,"COMER, James",C001108,1972,,0.523,0.226,-1.97319,0.93833,31,1,1.0
114,House,29525,51,1,KY,200,1,1,"WHITFIELD, Wayne Edward (Ed)",W000413,1943,,0.303,0.182,-161.20582,0.845,956,51,
114,House,31102,51,4,KY,200,0,1,"MASSIE, Thomas",M001184,1971,,0.669,-0.743,-393.11411,0.70266,1114,145,1.0
114,House,20514,45,3,LA,200,0,1,"BOUSTANY, Charles W.",B001255,1956,,0.392,0.308,-102.39446,0.912,1115,40,
114,House,20759,45,1,LA,200,0,1,"SCALISE, Steve",S001176,1965,,0.56,0.127,-89.15193,0.92282,1110,32,1.0
114,House,20918,45,4,LA,200,0,1,"FLEMING, John",F000456,1951,,0.59,0.022,-134.43897,0.887,1116,70,
114,House,21137,45,2,LA,100,0,1,"RICHMOND, Cedric",R000588,1973,,-0.465,0.31,-114.58705,0.89907,1077,53,1.0
114,House,21522,45,5,LA,200,0,1,"ABRAHAM, Ralph",A000374,1954,,0.492,0.461,-86.88498,0.92555,1123,37,1.0
114,House,21523,45,6,LA,200,0,1,"GRAVES, Garret",G000577,1972,,0.49,-0.07,-150.58801,0.87388,1117,61,1.0
114,House,20920,2,1,ME,100,0,1,"PINGREE, Chellie",P000597,1955,,-0.427,-0.394,-88.14534,0.92399,1115,39,1.0
114,House,21524,2,2,ME,200,0,1,"POLIQUIN, Bruce Lee",P000611,1953,,0.372,-0.246,-265.78887,0.78908,1122,120,1.0
114,House,14873,52,5,MD,100,0,1,"HOYER, Steny Hamilton",H000874,1939,,-0.379,0.116,-93.17801,0.91756,1083,43,1.0
114,House,20329,52,2,MD,100,0,1,"RUPPERSBERGER, C. A. (Dutch)",R000576,1946,,-0.3,0.156,-172.95862,0.85151,1076,68,1.0
114,House,20330,52,8,MD,100,0,1,"VAN HOLLEN, Christopher",V000128,1959,,-0.4,-0.174,-64.93185,0.94237,1094,20,1.0
114,House,20724,52,3,MD,100,0,1,"SARBANES, John",S001168,1962,,-0.459,-0.106,-59.55627,0.94753,1105,28,1.0
114,House,20763,52,4,MD,100,0,1,"EDWARDS, Donna F.",E000290,1958,,-0.562,-0.294,-71.33447,0.937,1097,33,
114,House,21139,52,1,MD,200,0,1,"HARRIS, Andy",H001052,1957,,0.597,-0.289,-143.07141,0.87978,1117,57,1.0
114,House,21334,52,6,MD,100,0,1,"DELANEY, John",D000620,1963,,-0.273,0.023,-176.40758,0.84602,1055,79,1.0
114,House,29587,52,7,MD,100,0,1,"CUMMINGS, Elijah Eugene",C000984,1951,,-0.438,-0.148,-59.82866,0.94706,1100,23,1.0
114,House,15616,3,1,MA,100,0,1,"NEAL, Richard Edmund",N000015,1949,,-0.416,-0.122,-92.53906,0.9191,1097,49,1.0
114,House,20119,3,8,MA,100,0,1,"LYNCH, Stephen F.",L000562,1955,,-0.351,0.023,-153.29607,0.87035,1104,67,1.0
114,House,20754,3,3,MA,100,0,1,"TSONGAS, Nicola S. (Niki)",T000465,1946,,-0.4,-0.179,-75.80113,0.93216,1079,29,1.0
114,House,21140,3,9,MA,100,0,1,"KEATING, William R.",K000375,1952,,-0.329,-0.165,-147.00907,0.87522,1103,55,1.0
114,House,21335,3,4,MA,100,0,1,"KENNEDY, Joseph P. III",K000379,1980,,-0.432,-0.127,-92.21165,0.91758,1072,37,1.0
114,House,21375,3,5,MA,100,0,1,"CLARK, Katherine M.",C001101,1963,,-0.479,-0.473,-64.18585,0.9443,1120,28,1.0
